gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
SFN201705280,ATL,SFN,SFO03,20170528,0,1:06PM,day,,,FALSE,,149,42343,unknown,unknown,overcast,61,rtol,11,dybdc701,,,drakr901,segac901,davig901,hobep901,,,cuetj001,dickr001,,regular,1,7,SFN,ATL,y,both,y,y,y,2017
TOR201705280,TEX,TOR,TOR02,20170528,0,1:09PM,day,,,TRUE,,173,46188,unknown,unknown,cloudy,60,rtol,14,lajor701,,,wendh902,fleta901,porta901,westj901,,,casha001,biagj001,bushm001,regular,3,1,TEX,TOR,y,both,y,y,y,2017
WAS201705280,SDN,WAS,WAS11,20170528,0,2:55PM,day,,,FALSE,,199,30243,unknown,unknown,unknown,65,tolf,7,vincd701,,,belld901,laynj901,ortir901,estam901,,,yatek001,rossj002,maurb001,regular,5,3,SDN,WAS,y,both,y,y,y,2017
ANA201705290,ATL,ANA,ANA01,20170529,0,6:08PM,night,,,TRUE,,170,38251,unknown,unknown,cloudy,69,tocf,10,munse701,,,herna901,tumpj901,libkj901,barrt901,,,tehej001,nolar001,johnj010,regular,6,3,ATL,ANA,y,both,y,y,y,2017
BAL201705290,NYA,BAL,BAL12,20170529,0,1:09PM,day,,,TRUE,,174,40242,unknown,unknown,overcast,74,rtol,7,hennj701,,,hamaa901,millb901,danlk901,ticht901,,,bundd001,montj004,bracb001,regular,2,3,BAL,NYA,y,both,y,y,y,2017
CHA201705290,BOS,CHA,CHI12,20170529,0,1:10PM,day,,,TRUE,,196,27148,unknown,unknown,cloudy,76,fromrf,13,speaa701,,,sches901,reynj901,gibsg901,barrl901,,,minaj001,barnm001,robed002,regular,4,5,CHA,BOS,y,both,y,y,y,2017
CLE 201705290.00,OAK,CLE,CLE 8.00,20170529,0,4:10PM,day,,,TRUE,,170,20792,unknown,unknown,unknown,78,torf,13,maveb701,,,cuzzp901,lentn901,rippm901,hallt901,,,carrc003,mengd001,allec002,regular,3,5,CLE,OAK,y,both,y,y,y,2017
COL201705290,SEA,COL,DEN02,20170529,0,1:12PM,day,,,FALSE,,205,40298,unknown,unknown,cloudy,67,ltor,4,einsd701,,,emmep901,wolcq901,barrs901,onorb901,,,gavis001,chatt001,diaze006,regular,6,5,SEA,COL,y,both,y,y,y,2017
KCA201705290,DET,KCA,KAN06,20170529,0,6:15PM,night,,,TRUE,,220,28419,unknown,unknown,sunny,80,ltor,10,boycd701,,,fagac901,timmt901,littw901,kellj901,,,rodrf003,sorij001,wilsj004,regular,10,7,DET,KCA,y,both,y,y,y,2017
MIA201705290,PHI,MIA,MIA02,20170529,0,7:13PM,night,,,FALSE,,157,17032,dry,none,dome,77,unknown,0,mccac701,,,diazl901,eddid901,blasc901,nelsj901,,,volqe001,hellj001,ramoa001,regular,1,4,MIA,PHI,y,both,y,y,y,2017
MIN201705290,HOU,MIN,MIN04,20170529,0,1:10PM,day,,,TRUE,,224,24472,unknown,unknown,unknown,60,tocf,14,trayk701,,,reybd901,holbs901,wolfj901,may-b901,,,jankj001,bresc001,,regular,16,8,HOU,MIN,y,both,y,y,y,2017
NYN201705290,MIL,NYN,NYC20,20170529,0,4:10PM,day,,,FALSE,,170,34830,unknown,unknown,unknown,58,fromcf,10,sprej701,,,buckc901,gonzm901,culbf901,carlm901,,,gselr001,garzm001,reeda001,regular,2,4,NYN,MIL,y,both,y,y,y,2017
PIT201705290,ARI,PIT,PIT08,20170529,0,4:08PM,day,,,FALSE,,182,16939,unknown,unknown,cloudy,79,tocf,9,webbb701,,,johna901,coope901,cedeg901,morag901,,,watst001,brada001,,regular,3,4,PIT,ARI,y,both,y,y,y,2017
SDN201705290,CHN,SDN,SAN02,20170529,0,1:40PM,day,,,FALSE,,179,41414,unknown,unknown,overcast,64,ltor,8,zaveb701,,,segac901,barkl901,davig901,hobep901,,,torrj001,hendk001,maurb001,regular,2,5,SDN,CHN,y,both,y,y,y,2017
SFN201705290,WAS,SFN,SFO03,20170529,0,1:07PM,day,,,FALSE,,183,41969,unknown,unknown,overcast,61,fromrf,14,feldd701,,,gormb901,dimum901,gibsh902,iassd901,,,roart001,moorm003,glovk001,regular,3,0,WAS,SFN,y,both,y,y,y,2017
SLN201705290,LAN,SLN,STL10,20170529,0,1:15PM,day,,,FALSE,,170,46241,unknown,unknown,sunny,86,tocf,9,smitm701,,,wintm901,wegnm901,muchm901,fostm901,,,hillr001,leakm001,,regular,5,1,LAN,SLN,y,both,y,y,y,2017
TEX201705290,TBA,TEX,ARL 2.00,20170529,0,7:08PM,night,,,TRUE,,228,35914,unknown,unknown,sunny,86,ltor,6,wells701,,,hicke901,mealj901,conrc901,woodt901,,,delej003,barnt002,coloa001,regular,10,8,TBA,TEX,y,both,y,y,y,2017
TOR201705290,CIN,TOR,TOR02,20170529,0,7:08PM,night,,,TRUE,,186,29844,dry,none,dome,68,unknown,0,moreh701,,,demud901,guccc901,torrc901,nauep901,,,strom001,bonil001,,regular,2,17,TOR,CIN,y,both,y,y,y,2017
ANA201705300,ATL,ANA,ANA01,20170530,0,7:07PM,night,,,TRUE,,167,32028,unknown,unknown,cloudy,66,fromlf,9,johnc701,,,tumpj901,libkj901,barrt901,herna901,,,bridp001,colob001,,regular,3,9,ANA,ATL,y,both,y,y,y,2017
BAL201705300,NYA,BAL,BAL12,20170530,0,7:08PM,night,,,TRUE,,199,16126,unknown,unknown,overcast,66,rtol,5,hennj701,,,millb901,danlk901,ticht901,hamaa901,,,sevel001,tillc001,,regular,8,3,NYA,BAL,y,both,y,y,y,2017
CHA201705300,BOS,CHA,CHI12,20170530,0,7:11PM,night,,,TRUE,,233,21852,unknown,unknown,cloudy,68,rtol,14,roseb701,,,reynj901,gibsg901,barrl901,sches901,,,salec001,quinj001,kimbc001,regular,13,7,BOS,CHA,y,both,y,y,y,2017
CLE 201705300.00,OAK,CLE,CLE 8.00,20170530,0,6:11PM,night,,,TRUE,,178,14184,unknown,unknown,cloudy,68,ltor,10,brosc701,,,lentn901,rippm901,hallt901,cuzzp901,,,bauet001,grays001,,regular,4,9,CLE,OAK,y,both,y,y,y,2017
COL201705300,SEA,COL,DEN02,20170530,0,5:12PM,night,,,FALSE,,191,33258,unknown,unknown,cloudy,76,tolf,4,einsd701,,,wolcq901,barrs901,onorb901,emmep901,,,miraa002,andet002,,regular,10,4,SEA,COL,y,both,y,y,y,2017
KCA201705300,DET,KCA,KAN06,20170530,0,7:14PM,night,,,TRUE,,165,21864,unknown,unknown,cloudy,80,ltor,6,boycd701,,,timmt901,littw901,kellj901,fagac901,,,skoge001,verlj001,herrk001,regular,0,1,KCA,DET,y,both,y,y,y,2017
MIA201705300,PHI,MIA,MIA02,20170530,0,7:12PM,night,,,FALSE,,187,16241,dry,none,dome,77,unknown,0,mcdob701,,,eddid901,blasc901,nelsj901,diazl901,,,mcgod001,velav001,,regular,2,7,MIA,PHI,y,both,y,y,y,2017
MIN201705300,HOU,MIN,MIN04,20170530,0,7:10PM,night,,,TRUE,,181,22616,unknown,unknown,unknown,57,tocf,12,thors701,,,holbs901,wolfj901,may-b901,reybd901,,,fierm001,berrj001,,regular,7,2,HOU,MIN,y,both,y,y,y,2017
NYN201705300,MIL,NYN,NYC20,20170530,0,7:10PM,night,,,FALSE,,264,24457,unknown,unknown,unknown,59,rtol,10,karph701,,,gonzm901,culbf901,ortir901,buckc901,,,smokj001,peraw001,,regular,4,5,NYN,MIL,y,both,y,y,y,2017
PIT201705300,ARI,PIT,PIT08,20170530,0,7:08PM,night,,,FALSE,,130,14996,unknown,unknown,cloudy,76,tolf,9,patte701,,,coope901,cedeg901,morag901,johna901,,,ray-r002,novai001,,regular,3,0,ARI,PIT,y,both,y,y,y,2017
SDN201705300,CHN,SDN,SAN02,20170530,0,7:11PM,night,,,FALSE,,172,33232,unknown,unknown,cloudy,65,ltor,7,zaveb701,,,barkl901,davig901,hobep901,segac901,,,lamed001,butle001,,regular,2,6,SDN,CHN,y,both,y,y,y,2017
SFN201705300,WAS,SFN,SFO03,20170530,0,7:15PM,night,,,FALSE,,212,41266,unknown,unknown,overcast,61,tocf,12,feldd701,,,dimum901,gibsh902,iassd901,gormb901,,,gonzg003,samaj001,glovk001,regular,6,3,WAS,SFN,y,both,y,y,y,2017
SLN201705300,LAN,SLN,STL10,20170530,0,6:08PM,night,,,FALSE,,235,38466,unknown,unknown,sunny,81,torf,6,smitm701,,,wegnm901,muchm901,fostm901,wintm901,,,morrb001,wachm001,,regular,9,4,LAN,SLN,y,both,y,y,y,2017
TEX201705300,TBA,TEX,ARL 2.00,20170530,0,7:08PM,night,,,TRUE,,194,22942,unknown,unknown,unknown,88,fromcf,5,ruddw701,,,mealj901,conrc901,woodt901,carlm901,,,kelak001,whitc001,,regular,5,9,TEX,TBA,y,both,y,y,y,2017
TOR201705300,CIN,TOR,TOR02,20170530,0,7:07PM,night,,,TRUE,,173,32747,dry,none,dome,68,unknown,0,lajor701,,,guccc901,torrc901,nauep901,demud901,,,smitj002,woodb004,osunr001,regular,4,6,TOR,CIN,y,both,y,y,y,2017
ANA201705310,ATL,ANA,ANA01,20170531,0,7:08PM,night,,,TRUE,,169,35795,unknown,unknown,overcast,65,torf,7,munse701,,,libkj901,barrt901,herna901,tumpj901,,,parkb001,vizca001,norrb001,regular,1,2,ANA,ATL,y,both,y,y,y,2017
BAL201705310,NYA,BAL,BAL12,20170531,0,7:19PM,night,,,TRUE,,198,22983,unknown,unknown,cloudy,73,rtol,7,hennj701,,,danlk901,ticht901,hamaa901,millb901,,,gausk001,tanam001,,regular,4,10,BAL,NYA,y,both,y,y,y,2017
CHA201705310,BOS,CHA,CHI12,20170531,0,7:11PM,night,,,TRUE,,179,19075,unknown,unknown,cloudy,70,torf,13,roseb701,,,gibsg901,barrl901,sches901,reynj901,,,pomed001,swara001,kimbc001,regular,4,1,BOS,CHA,y,both,y,y,y,2017
CLE 201705310.00,OAK,CLE,CLE 8.00,20170531,0,6:10PM,night,,,TRUE,,150,16784,unknown,unknown,sunny,70,fromlf,13,maveb701,,,rippm901,hallt901,cuzzp901,lentn901,,,manas001,clevm001,garcj002,regular,3,1,OAK,CLE,y,both,y,y,y,2017
KCA201705310,DET,KCA,KAN06,20170531,0,7:15PM,night,,,TRUE,,199,24347,unknown,unknown,cloudy,77,rtol,7,boycd701,,,littw901,kellj901,fagac901,timmt901,,,saupw001,kenni001,wilsj004,regular,6,5,DET,KCA,y,both,y,y,y,2017
MIA201705310,PHI,MIA,MIA02,20170531,0,1:10PM,day,,,FALSE,,196,15197,dry,none,dome,76,unknown,0,jernr701,,,blasc901,nelsj901,diazl901,eddid901,,,strad003,nolaa001,,regular,2,10,MIA,PHI,y,both,y,y,y,2017
MIN201705310,HOU,MIN,MIN04,20170531,0,12:11PM,day,,,TRUE,,215,25593,unknown,unknown,cloudy,69,torf,17,wongg701,,,wolfj901,may-b901,reybd901,holbs901,,,felim001,santh001,,regular,17,6,HOU,MIN,y,both,y,y,y,2017
NYN201705310,MIL,NYN,NYC20,20170531,0,7:10PM,night,,,FALSE,,197,26517,unknown,unknown,sunny,73,tolf,9,karph701,,,culbf901,ortir901,buckc901,gonzm901,,,guerj003,degrj001,,regular,7,1,MIL,NYN,y,both,y,y,y,2017
PIT201705310,ARI,PIT,PIT08,20170531,0,12:37PM,day,,,FALSE,,280,20990,unknown,unknown,cloudy,72,rtol,15,krizt701,,,cedeg901,morag901,johna901,coope901,,,mcfat001,marij001,,regular,6,5,ARI,PIT,y,both,y,y,y,2017
SDN201705310,CHN,SDN,SAN02,20170531,0,12:42PM,day,,,FALSE,,145,23995,unknown,unknown,unknown,64,unknown,7,murrj701,,,davig901,hobep901,segac901,barkl901,,,handb001,uehak001,maurb001,regular,1,2,SDN,CHN,y,both,y,y,y,2017
SEA201705310,COL,SEA,SEA03,20170531,0,7:10PM,night,,,TRUE,,166,16750,dry,none,dome,69,unknown,1,radoe701,,,barrs901,onorb901,emmep901,wolcq901,,,paxtj001,senza001,,regular,0,5,SEA,COL,y,both,y,y,y,2017
SFN201705310,WAS,SFN,SFO03,20170531,0,7:15PM,night,,,FALSE,,165,41371,unknown,unknown,unknown,59,tocf,17,feldd701,,,gibsh902,iassd901,gormb901,dimum901,,,schem001,cainm001,,regular,3,1,WAS,SFN,y,both,y,y,y,2017
SLN201705310,LAN,SLN,STL10,20170531,0,7:15PM,night,,,FALSE,,139,40304,unknown,unknown,unknown,80,ltor,5,smitm701,,,muchm901,fostm901,wintm901,wegnm901,,,martc006,strir001,oh--s001,regular,1,2,SLN,LAN,y,both,y,y,y,2017
TEX201705310,TBA,TEX,ARL 2.00,20170531,0,7:10PM,night,,,TRUE,,225,24410,unknown,unknown,unknown,89,unknown,12,porzg701,,,conrc901,woodt901,carlm901,mealj901,,,pruia001,dysos001,coloa001,regular,7,5,TBA,TEX,y,both,y,y,y,2017
TOR201705310,CIN,TOR,TOR02,20170531,0,12:37PM,day,,,TRUE,,173,44058,dry,none,dome,68,unknown,0,lajor701,,,torrc901,nauep901,demud901,guccc901,,,grilj001,peraw002,osunr001,regular,4,5,TOR,CIN,y,both,y,y,y,2017
ANA201706010,MIN,ANA,ANA01,20170601,0,7:08PM,night,,,TRUE,,199,33426,unknown,unknown,sunny,71,tocf,8,munse701,,,kellj901,fagac901,timmt901,littw901,,,roget001,alvaj003,kintb001,regular,4,2,MIN,ANA,y,both,y,y,y,2017
BAL201706010,BOS,BAL,BAL12,20170601,0,7:08PM,night,,,TRUE,,158,20150,unknown,unknown,sunny,81,torf,9,eiger701,,,nelsj901,diazl901,eddid901,blasc901,,,milew001,rodre004,,regular,5,7,BAL,BOS,y,both,y,y,y,2017
CLE 201706010.00,OAK,CLE,CLE 8.00,20170601,0,12:11PM,day,,,TRUE,,176,19767,unknown,unknown,sunny,65,fromrf,8,libea701,,,hallt901,cuzzp901,lentn901,rippm901,,,klubc001,cottj001,,regular,0,8,CLE,OAK,y,both,y,y,y,2017
MIA201706010,ARI,MIA,MIA02,20170601,0,7:11PM,night,,,FALSE,,180,16433,dry,none,dome,77,unknown,0,jernr701,,,ticht901,hamaa901,millb901,danlk901,,,greiz001,barrk002,rodnf001,regular,3,2,ARI,MIA,y,both,y,y,y,2017
NYN201706010,MIL,NYN,NYC20,20170601,0,1:10PM,day,,,FALSE,,182,35123,unknown,unknown,cloudy,78,torf,9,karph701,,,ortir901,buckc901,gonzm901,culbf901,,,andec001,wheez001,knebc001,regular,2,1,MIL,NYN,y,both,y,y,y,2017
SEA201706010,COL,SEA,SEA03,20170601,0,12:41PM,day,,,TRUE,,208,21536,unknown,unknown,unknown,62,tocf,8,peted701,,,onorb901,emmep901,wolcq901,barrs901,,,freek001,gally001,hollg001,regular,6,3,COL,SEA,y,both,y,y,y,2017
SLN201706010,LAN,SLN,STL10,20170601,0,12:46PM,day,,,FALSE,,187,40477,unknown,unknown,cloudy,80,rtol,4,muelg701,,,fostm901,wintm901,wegnm901,muchm901,,,waina001,mccab001,oh--s001,regular,0,2,SLN,LAN,y,both,y,y,y,2017
TOR201706010,NYA,TOR,TOR02,20170601,0,7:08PM,night,,,TRUE,,190,37722,unknown,unknown,unknown,63,ltor,11,lajor701,,,morag901,johna901,coope901,cedeg901,,,sabac001,estrm001,,regular,12,2,NYA,TOR,y,both,y,y,y,2017
ANA201706020,MIN,ANA,ANA01,20170602,0,7:09PM,night,,,TRUE,,199,39042,unknown,unknown,sunny,76,torf,8,munse701,,,fagac901,timmt901,littw901,kellj901,,,gibsk002,ramij002,,regular,11,5,MIN,ANA,y,both,y,y,y,2017
BAL201706020,BOS,BAL,BAL12,20170602,0,7:08PM,night,,,TRUE,,179,33193,unknown,unknown,cloudy,78,rtol,7,jacom701,,,diazl901,eddid901,blasc901,nelsj901,,,ashea001,porcr001,bracb001,regular,2,3,BAL,BOS,y,both,y,y,y,2017
CHN201706020,SLN,CHN,CHI11,20170602,0,1:22PM,day,,,FALSE,,167,41051,unknown,unknown,sunny,80,rtol,7,frisd701,,,nauep901,demud901,guccc901,torrc901,,,strop001,roset001,daviw001,regular,2,3,CHN,SLN,y,both,y,y,y,2017
CIN201706020,ATL,CIN,CIN09,20170602,0,7:10PM,night,,,FALSE,,183,27300,unknown,unknown,sunny,85,unknown,5,rothr701,,,wintm901,wegnm901,muchm901,fostm901,,,igler001,ramij004,,regular,2,3,CIN,ATL,y,both,y,y,y,2017
DET201706020,CHA,DET,DET05,20170602,0,7:10PM,night,,,TRUE,,181,28619,unknown,unknown,cloudy,79,tolf,12,kleir701,,,carlm901,buckc901,gonzm901,culbf901,,,fulmm001,holld003,,regular,5,15,DET,CHA,y,both,y,y,y,2017
KCA201706020,CLE,KCA,KAN06,20170602,0,7:15PM,night,,,TRUE,,139,33408,unknown,unknown,cloudy,83,rtol,8,boycd701,,,woodt901,hicke901,mealj901,conrc901,,,vargj001,tomlj001,,regular,0,4,KCA,CLE,y,both,y,y,y,2017
MIA201706020,ARI,MIA,MIA02,20170602,0,7:12PM,night,,,FALSE,,180,17413,dry,none,dome,74,unknown,0,jernr701,,,hamaa901,millb901,danlk901,ticht901,,,mcgod001,corbp001,ramoa001,regular,5,7,MIA,ARI,y,both,y,y,y,2017
MIL201706020,LAN,MIL,MIL06,20170602,0,7:10PM,night,,,FALSE,,237,30140,unknown,unknown,sunny,80,fromcf,15,odrit701,,,may-b901,reybd901,holbs901,wolfj901,,,jansk001,felin001,,regular,2,1,LAN,MIL,y,both,y,y,y,2017
NYN201706020,PIT,NYN,NYC20,20170602,0,7:10PM,night,,,FALSE,,198,33047,unknown,unknown,sunny,74,ltor,17,sprej701,,,barrl901,sches901,reynj901,gibsg901,,,coleg001,sewap001,,regular,12,7,PIT,NYN,y,both,y,y,y,2017
OAK201706020,WAS,OAK,OAK01,20170602,0,7:07PM,night,,,TRUE,,195,20813,unknown,unknown,cloudy,64,rtol,14,feldd701,,,emmep901,wolcq901,barrs901,onorb901,,,stras001,triga001,,regular,13,3,WAS,OAK,y,both,y,y,y,2017
PHI201706020,SFN,PHI,PHI13,20170602,0,7:08PM,night,,,FALSE,,175,22491,unknown,unknown,cloudy,76,ltor,10,macom701,,,cuzzp901,lentn901,rippm901,hallt901,,,blact002,eickj001,,regular,10,0,SFN,PHI,y,both,y,y,y,2017
SDN201706020,COL,SDN,SAN02,20170602,0,7:10PM,night,,,FALSE,,182,20932,unknown,unknown,unknown,65,ltor,9,murrj701,,,iassd901,gormb901,ortir901,gibsh902,,,richc002,marqg001,maurb001,regular,5,8,SDN,COL,y,both,y,y,y,2017
SEA201706020,TBA,SEA,SEA03,20170602,0,7:10PM,night,,,TRUE,,189,27933,unknown,unknown,sunny,70,ltor,2,radoe701,,,hobep901,segac901,barkl901,davig901,,,bergc001,odorj001,,regular,4,12,SEA,TBA,y,both,y,y,y,2017
TEX201706020,HOU,TEX,ARL 2.00,20170602,0,9:11PM,night,,,TRUE,,178,39729,unknown,unknown,unknown,69,ltor,11,porzg701,,,barrt901,herna901,blakr901,tumpj901,,,keucd001,darvy001,,regular,7,1,HOU,TEX,y,both,y,y,y,2017
TOR201706020,NYA,TOR,TOR02,20170602,0,7:08PM,night,,,TRUE,,193,44261,unknown,unknown,sunny,65,tolf,6,moreh701,,,johna901,coope901,cedeg901,morag901,,,lirif001,pinem001,osunr001,regular,5,7,TOR,NYA,y,both,y,y,y,2017
ANA201706030,MIN,ANA,ANA01,20170603,0,7:08PM,night,,,TRUE,,198,40236,unknown,unknown,sunny,69,fromlf,9,munse701,,,timmt901,littw901,kellj901,fagac901,,,shoem001,sante001,,regular,2,7,ANA,MIN,y,both,y,y,y,2017
BAL201706030,BOS,BAL,BAL12,20170603,0,7:17PM,night,,,TRUE,,202,35470,unknown,unknown,sunny,83,fromrf,7,jacom701,,,eddid901,blasc901,nelsj901,diazl901,,,pricd001,bundd001,kimbc001,regular,5,2,BOS,BAL,y,both,y,y,y,2017
CHN201706030,SLN,CHN,CHI11,20170603,0,1:20PM,day,,,FALSE,,155,41164,unknown,unknown,unknown,73,fromrf,9,frisd701,,,demud901,guccc901,torrc901,nauep901,,,rondh001,leakm001,daviw001,regular,3,5,CHN,SLN,y,both,y,y,y,2017
CIN201706030,ATL,CIN,CIN09,20170603,0,4:10PM,day,,,FALSE,,260,26485,unknown,unknown,cloudy,87,unknown,5,camem701,,,wegnm901,muchm901,fostm901,wintm901,,,johnj010,woodb004,,regular,6,5,ATL,CIN,y,both,y,y,y,2017
DET201706030,CHA,DET,DET05,20170603,0,4:10PM,day,,,TRUE,,194,33188,unknown,unknown,unknown,76,rtol,4,marod701,,,gonzm901,culbf901,whitc901,carlm901,,,zimmj003,gonzm003,,regular,1,10,DET,CHA,y,both,y,y,y,2017
KCA201706030,CLE,KCA,KAN06,20170603,0,1:15PM,day,,,TRUE,,194,26497,unknown,unknown,cloudy,85,rtol,9,boycd701,,,hicke901,mealj901,conrc901,woodt901,,,hammj002,carrc003,,regular,5,12,KCA,CLE,y,both,y,y,y,2017
MIA201706030,ARI,MIA,MIA02,20170603,0,4:13PM,day,,,FALSE,,151,21548,dry,none,dome,72,unknown,0,jernr701,,,millb901,danlk901,ticht901,hamaa901,,,volqe001,delgr001,,regular,0,3,MIA,ARI,y,both,y,y,y,2017
MIL201706030,LAN,MIL,MIL06,20170603,0,3:11PM,day,,,FALSE,,247,34354,unknown,unknown,cloudy,76,rtol,3,odrit701,,,reybd901,holbs901,wolfj901,may-b901,,,morrb001,torrc001,jansk001,regular,10,8,LAN,MIL,y,both,y,y,y,2017
NYN201706030,PIT,NYN,NYC20,20170603,0,7:15PM,night,,,FALSE,,186,34035,unknown,unknown,cloudy,73,ltor,13,sprej701,,,sches901,reynj901,gibsg901,barrl901,,,gselr001,glast001,reeda001,regular,2,4,NYN,PIT,y,both,y,y,y,2017
OAK201706030,WAS,OAK,OAK01,20170603,0,1:07PM,day,,,TRUE,,213,23921,unknown,unknown,unknown,68,torf,10,ducam701,,,wolcq901,barrs901,onorb901,emmep901,,,hendl001,rossj002,,regular,4,10,OAK,WAS,y,both,y,y,y,2017
PHI201706030,SFN,PHI,PHI13,20170603,0,4:08PM,day,,,FALSE,,170,32413,unknown,unknown,sunny,76,fromlf,14,shutd701,,,lentn901,rippm901,hallt901,cuzzp901,,,liveb001,cuetj001,gomej002,regular,3,5,PHI,SFN,y,both,y,y,y,2017
SDN201706030,COL,SDN,SAN02,20170603,0,1:12PM,day,,,FALSE,,172,20996,unknown,unknown,overcast,66,unknown,7,johnc701,,,gormb901,ortir901,gibsh902,iassd901,,,chatt001,chacj001,,regular,10,1,COL,SDN,y,both,y,y,y,2017
SEA201706030,TBA,SEA,SEA03,20170603,0,7:11PM,night,,,TRUE,,179,26995,unknown,unknown,cloudy,64,ltor,1,peted701,,,segac901,barkl901,davig901,hobep901,,,gavis001,cobba001,,regular,2,9,SEA,TBA,y,both,y,y,y,2017
TEX201706030,HOU,TEX,ARL 2.00,20170603,0,6:15PM,night,,,TRUE,,226,44168,unknown,unknown,unknown,79,ltor,4,porzg701,,,herna901,blakr901,tumpj901,barrt901,,,devec001,casha001,gilek001,regular,6,5,HOU,TEX,y,both,y,y,y,2017
TOR201706030,NYA,TOR,TOR02,20170603,0,1:09PM,day,,,TRUE,,180,47226,unknown,unknown,sunny,64,tocf,6,moreh701,,,coope901,cedeg901,morag901,johna901,,,montj004,biagj001,,regular,7,0,NYA,TOR,y,both,y,y,y,2017
ANA201706040,MIN,ANA,ANA01,20170604,0,12:38PM,day,,,TRUE,,193,39701,unknown,unknown,sunny,74,tocf,7,munse701,,,littw901,kellj901,fagac901,timmt901,,,berrj001,nolar001,kintb001,regular,3,2,MIN,ANA,y,both,y,y,y,2017
BAL201706040,BOS,BAL,BAL12,20170604,0,1:38PM,day,,,TRUE,,186,31819,unknown,unknown,cloudy,85,tolf,7,hennj701,,,blasc901,nelsj901,diazl901,eddid901,,,salec001,tillc001,,regular,7,3,BOS,BAL,y,both,y,y,y,2017
CHN201706040,SLN,CHN,CHI11,20170604,0,6:38PM,night,,,FALSE,,180,39868,unknown,unknown,cloudy,85,ltor,11,frisd701,,,guccc901,torrc901,nauep901,demud901,,,strop001,bowmm001,uehak001,regular,6,7,CHN,SLN,y,both,y,y,y,2017
CIN201706040,ATL,CIN,CIN09,20170604,0,1:11PM,day,,,FALSE,,203,26227,unknown,unknown,cloudy,86,rtol,7,camem701,,,muchm901,fostm901,wintm901,wegnm901,,,tehej001,garra001,,regular,13,8,ATL,CIN,y,both,y,y,y,2017
DET201706040,CHA,DET,DET05,20170604,0,1:10PM,day,,,TRUE,,247,30208,unknown,unknown,sunny,74,rtol,3,marod701,,,culbf901,whitc901,carlm901,gonzm901,,,wilsj004,robed002,,regular,4,7,DET,CHA,y,both,y,y,y,2017
KCA201706040,CLE,KCA,KAN06,20170604,0,1:16PM,day,,,TRUE,,178,28185,unknown,unknown,overcast,76,ltor,6,boycd701,,,mealj901,conrc901,woodt901,hicke901,,,oterd001,skoge001,,regular,8,0,CLE,KCA,y,both,y,y,y,2017
MIA201706040,ARI,MIA,MIA02,20170604,0,1:11PM,day,,,FALSE,,212,20387,dry,none,dome,74,unknown,0,jernr701,,,danlk901,ticht901,hamaa901,millb901,,,wittn001,delaj001,ramoa001,regular,5,6,MIA,ARI,y,both,y,y,y,2017
MIL201706040,LAN,MIL,MIL06,20170604,0,1:11PM,day,,,FALSE,,192,30330,unknown,unknown,cloudy,85,rtol,12,odrit701,,,holbs901,wolfj901,may-b901,reybd901,,,daviz001,maedk001,knebc001,regular,0,3,MIL,LAN,y,both,y,y,y,2017
NYN201706040,PIT,NYN,NYC20,20170604,0,1:10PM,day,,,FALSE,,174,35323,unknown,unknown,unknown,68,tolf,9,sprej701,,,reynj901,gibsg901,barrl901,sches901,,,willt002,pillt001,,regular,11,1,PIT,NYN,y,both,y,y,y,2017
OAK201706040,WAS,OAK,OAK01,20170604,0,1:08PM,day,,,TRUE,,192,21265,unknown,unknown,sunny,68,torf,16,thomc701,,,barrs901,onorb901,emmep901,wolcq901,,,roart001,madsr001,kells001,regular,11,10,WAS,OAK,y,both,y,y,y,2017
PHI201706040,SFN,PHI,PHI13,20170604,0,1:38PM,day,,,FALSE,,208,25063,unknown,unknown,unknown,79,torf,9,dunnj701,,,rippm901,hallt901,cuzzp901,lentn901,,,neshp001,law-d001,nerih001,regular,7,9,PHI,SFN,y,both,y,y,y,2017
SDN201706040,COL,SDN,SAN02,20170604,0,1:42PM,day,,,FALSE,,186,24763,unknown,unknown,overcast,66,ltor,7,murrj701,,,ortir901,gibsh902,iassd901,gormb901,,,hoffj003,cosaj001,hollg001,regular,3,1,COL,SDN,y,both,y,y,y,2017
SEA201706040,TBA,SEA,SEA03,20170604,0,1:10PM,day,,,TRUE,,161,28579,unknown,unknown,cloudy,60,fromcf,3,padud701,,,barkl901,davig901,hobep901,segac901,,,miraa002,ramie004,,regular,1,7,SEA,TBA,y,both,y,y,y,2017
TEX201706040,HOU,TEX,ARL 2.00,20170604,0,2:08PM,day,,,TRUE,,198,39204,unknown,unknown,cloudy,83,ltor,2,wells701,,,blakr901,tumpj901,barrt901,herna901,,,peacb001,perem004,,regular,7,2,HOU,TEX,y,both,y,y,y,2017
TOR201706040,NYA,TOR,TOR02,20170604,0,1:08PM,day,,,TRUE,,147,46782,dry,none,dome,68,unknown,0,moreh701,,,cedeg901,morag901,johna901,coope901,,,smitj002,clipt001,osunr001,regular,2,3,TOR,NYA,y,both,y,y,y,2017
